ssgrp_nom,meal_name,test_name,test_value,meal_value
légumes,"Champignon, oronge vraie, crue",Iode I,-69,-
légumes,"Champignon, cèpe, cru",Iode I,-69,-
légumes,"Champignon, rosé des prés, cru",Iode I,-69,-
légumes,"Chicorée rouge, crue",Iode I,-69,-
légumes,"Chicorée verte, crue",Iode I,-69,-
légumes,"Citrouille, pulpe, crue",Iode I,-69,-
légumes,"Chou chinois ou pak-choi ou pé-tsai, cru",Iode I,-69,"0,3"
légumes,"Poivron jaune, cru",Iode I,-69,< 20
légumes,"Laitue romaine, crue",Iode I,-69,"1,25"
légumes,"Tomate cerise, crue",Iode I,-69,< 20
légumes,"Pois mange-tout ou pois gourmand, cru",Iode I,-69,-
légumes,"Panais, cru",Iode I,-69,"0,25"
légumes,"Haricot mungo germé ou pousse de ""soja"", cru",Iode I,-69,< 20
légumes,"Tomate côtelée ou coeur de boeuf, crue",Iode I,-69,< 20
légumes,"Haricot beurre, cru",Iode I,-69,"0,6"
légumes,"Salsifis noir, ou scorsonère d'Espagne, cru",Iode I,-69,"0,2"
légumes,"Bambou, pousse, crue",Iode I,-69,-
légumes,"Cresson alénois, cru",Iode I,-69,"0,9"
légumes,"Laitue iceberg, crue",Iode I,-69,"0,6"
légumes,"Rutabaga, cru",Iode I,-69,"0,5"
légumes,"Haricot beurre, surgelé, cru",Iode I,-69,"0,4"
légumes,"Brocoli, surgelé, cru",Iode I,-69,-
légumes,"Chou de Bruxelles, surgelé, cru",Iode I,-69,"0,25"
légumes,"Carotte, surgelée, crue",Iode I,-69,-
légumes,"Concombre, pulpe, cru",Iode I,-69,< 20
légumes,"Petits pois et carottes, surgelés, crus",Iode I,-69,-
légumes,"Roquette, crue",Iode I,-69,-
légumes,"Chou frisé, cru",Iode I,-69,"1,4"
légumes,"Champignon de Paris ou champignon de couche, surgelé, cru",Iode I,-69,-
légumes,"Courgette, pulpe et peau, surgelée, crue",Iode I,-69,-
légumes,"Crosne, surgelé, cru",Iode I,-69,-
légumes,"Artichaut, fond, surgelé, cru",Iode I,-69,-
légumes,"Maïs doux, surgelé, cru",Iode I,-69,-
légumes,"Navet, surgelé, cru",Iode I,-69,-
légumes,"Oignon, surgelé, cru",Iode I,-69,-
légumes,"Poireau, surgelé, cru",Iode I,-69,-
légumes,"Salsifis, surgelé, cru",Iode I,-69,-
légumes,"Oignon rouge, cru",Iode I,-69,< 20
légumes,"Oignon jaune, cru",Iode I,-69,< 20
légumes,"Légumes pour potages, surgelés, crus",Iode I,-69,-
légumes,"Julienne ou brunoise de légumes, surgelée, crue",Iode I,-69,-
légumes,"Légumes pour ratatouille, surgelés",Iode I,-69,-
légumes,"Printanière de légumes, surgelée, crue (haricots verts, carottes, pomme de terre, petits pois, oignons)",Iode I,-69,-
légumes,"Haricot plat, cru",Iode I,-69,-
légumes,"Épinard, jeunes pousses pour salades, cru",Iode I,-69,60
légumes,"Mesclun ou salade, mélange de jeunes pousses",Iode I,-69,-
légumes,"Tomate ronde, crue",Iode I,-69,< 20
légumes,"Asperge, verte, crue",Iode I,-69,-
légumes,"Chou romanesco ou brocoli à pomme, cru",Iode I,-69,-
légumes,"Asperge, blanche ou violette, pelée, crue",Iode I,-69,-
légumes,"Salicorne (Salicornia sp.), fraîche",Iode I,-69,0
légumes,"Salade sucrine, crue",Iode I,-69,-
légumes,"Salade feuille de chêne, crue",Iode I,-69,< 20
légumes,"Légumes pour couscous, surgelés, crus",Iode I,-69,-
légumes,"Tomate grappe, crue",Iode I,-69,< 20
légumes,"Salade verte, crue, sans assaisonnement",Iode I,-69,< 5
légumes,"Banane plantain, crue",Iode I,-69,"2,5"
légumes,"Chayote ou christophine ou chouchou, bouillie/cuite à l'eau",Iode I,-69,-
légumes,"Artichaut, cuit",Iode I,-69,< 5
légumes,"Asperge, bouillie/cuite à l'eau",Iode I,-69,"0,25"
légumes,"Aubergine, cuite",Iode I,-69,1
légumes,"Betterave rouge, cuite",Iode I,-69,< 20
légumes,"Bette ou blette, cuite",Iode I,-69,< 20
légumes,"Brocoli, cuit",Iode I,-69,< 10
légumes,"Carotte, appertisée, égouttée",Iode I,-69,2
légumes,"Carotte, cuite",Iode I,-69,< 10
légumes,"Champignon, tout type, appertisé, égoutté",Iode I,-69,2
légumes,"Chou de Bruxelles, cuit",Iode I,-69,< 10
légumes,"Chou vert, cuit",Iode I,-69,"1,45"
légumes,"Chou-fleur, cuit",Iode I,-69,< 5
légumes,"Coeur de palmier, appertisé, égoutté",Iode I,-69,"0,5"
légumes,"Courgette, pulpe et peau, cuite",Iode I,-69,< 5
légumes,"Céleri branche, cuit",Iode I,-69,"0,3"
légumes,"Céleri-rave, cuit",Iode I,-69,< 10
légumes,"Épinard, cuit",Iode I,-69,< 10
légumes,"Haricot mungo germé ou pousse de ""soja"", appertisé, égoutté",Iode I,-69,"2,55"
légumes,"Haricot vert, cuit",Iode I,-69,< 5
légumes,"Navet, cuit",Iode I,-69,< 10
légumes,"Oignon, cuit",Iode I,-69,1
légumes,"Petits pois, appertisés, égouttés",Iode I,-69,"0,9"
légumes,"Petits pois, cuits",Iode I,-69,< 5
légumes,"Poireau, cuit",Iode I,-69,< 10
légumes,"Potiron, appertisé, égoutté",Iode I,-69,"0,7"
légumes,"Salsifis, cuit",Iode I,-69,"0,2"
légumes,"Tomate, pelée, appertisée, égouttée",Iode I,-69,"0,2"
légumes,"Maïs doux, en épis, cuit",Iode I,-69,1
légumes,"Macédoine de légumes, appertisée, égouttée",Iode I,-69,"0,2"
légumes,"Épinard, appertisé, égoutté",Iode I,-69,"2,79"
légumes,"Haricot vert, appertisé, égoutté",Iode I,-69,"1,6"
légumes,"Haricot beurre, appertisé, égoutté",Iode I,-69,"0,6"
légumes,"Maïs doux, appertisé, égoutté",Iode I,-69,"0,5"
légumes,"Artichaut, appertisé, égoutté",Iode I,-69,-
légumes,"Tomate, concentré, appertisé",Iode I,-69,"4,4"
légumes,"Haricot vert, surgelé, cuit",Iode I,-69,"0,4"
légumes,"Artichaut, cuit à la vapeur sous pression",Iode I,-69,< 20
légumes,"Asperge, appertisée, égouttée",Iode I,-69,"0,7"
légumes,"Chou de Bruxelles, appertisé, égoutté",Iode I,-69,1
légumes,"Céleri branche, appertisé, égoutté",Iode I,-69,"0,2"
légumes,"Champignon de Paris ou champignon de couche, appertisé, égoutté",Iode I,-69,< 5
légumes,"Salsifis, appertisé, égoutté",Iode I,-69,"0,2"
légumes,"Poivron vert, cuit",Iode I,-69,1
légumes,"Poivron rouge, cuit",Iode I,-69,1
légumes,"Petits pois et carottes, appertisés, égouttés",Iode I,-69,2
légumes,"Chou-rave, bouilli/cuit à l'eau",Iode I,-69,-
légumes,"Chou rouge, bouilli/cuit à l'eau",Iode I,-69,"1,35"
légumes,"Potiron, cuit",Iode I,-69,< 20
légumes,"Champignon de Paris ou champignon de couche, bouilli/cuit à l'eau",Iode I,-69,-
légumes,"Fenouil, bouilli/cuit à l'eau",Iode I,-69,10
légumes,"Épinard, surgelé, cuit",Iode I,-69,-
légumes,"Chou-fleur, surgelé, cuit",Iode I,-69,"0,1"
légumes,"Petits pois, surgelés, cuits",Iode I,-69,-
légumes,"Champignon de Paris ou champignon de couche, sauté/poêlé, sans matière grasse",Iode I,-69,< 20
légumes,"Panais, cuit",Iode I,-69,-
légumes,Fondue de poireau,Iode I,-69,-
légumes,"Courge doubeurre (butternut), pulpe, cuite",Iode I,-69,-
légumes,"Courge spaghetti, pulpe, cuite",Iode I,-69,-
légumes,"Artichaut, coeur, appertisé, égoutté",Iode I,-69,< 20
légumes,"Artichaut, fond, appertisé, égoutté",Iode I,-69,< 20
légumes,"Tétragone cornue, cuite",Iode I,-69,-
légumes,"Rutabaga, cuit",Iode I,-69,-
légumes,"Tomate, pulpe, appertisée",Iode I,-69,< 20
légumes,"Tomate, purée, appertisée",Iode I,-69,"2,2"
légumes,"Bambou, pousses, appertisées, égouttées",Iode I,-69,-
légumes,"Brocoli, surgelé, cuit",Iode I,-69,-
légumes,"Chou de Bruxelles, surgelé, cuit",Iode I,-69,-
légumes,"Carotte, surgelée, cuite",Iode I,-69,-
légumes,"Champignon, lentin comestible ou shiitaké, cuit",Iode I,-69,-
légumes,"Petits pois et carottes, surgelés, cuits",Iode I,-69,-
légumes,"Pois mange-tout ou pois gourmand, bouilli/cuit à l'eau",Iode I,-69,< 20
légumes,"Chou frisé, cuit",Iode I,-69,-
légumes,"Chou chinois (pak-choi ou pé-tsai), cuit",Iode I,-69,-
légumes,"Cardon, cuit",Iode I,-69,-
légumes,"Tomate, pulpe et peau, bouillie/cuite à l'eau",Iode I,-69,"1,5"
légumes,"Pois mange-tout ou pois gourmands, cuits",Iode I,-69,-
légumes,"Échalote, cuite",Iode I,-69,< 20
légumes,"Haricots verts, purée",Iode I,-69,-
légumes,"Légumes (3-4 sortes en mélange), purée",Iode I,-69,< 20
légumes,"Brocoli, purée",Iode I,-69,-
légumes,"Tomate, coulis, appertisé (purée de tomates mi-réduite à 11%)",Iode I,-69,-
légumes,"Carotte, purée",Iode I,-69,< 20
légumes,"Courgette, purée",Iode I,-69,-
légumes,"Tomate, double concentré, appertisé",Iode I,-69,-
légumes,"Macédoine de légumes, surgelée, pré-cuite (à recuire)",Iode I,-69,-
légumes,"Poivron rouge, appertisé, égoutté",Iode I,-69,-
légumes,"Asperge blanche, bouillie/cuite à l'eau",Iode I,-69,< 20
légumes,"Céleri-rave, purée",Iode I,-69,-
légumes,"Petits pois, purée",Iode I,-69,-
légumes,"Épinard, purée",Iode I,-69,-
légumes,"Tomate, pulpe et peau, rôtie/cuite au four",Iode I,-69,< 20
légumes,"Chou romanesco ou brocoli à pomme, cuit",Iode I,-69,< 20
légumes,"Potimarron, pulpe, cuit à l'étouffée",Iode I,-69,< 20
légumes,"Courge musquée, pulpe, cuite",Iode I,-69,< 20
légumes,"Carotte, purée cuisinée à la crème, préemballée",Iode I,-69,< 20
légumes,"Asperge verte, bouillie/cuite à l'eau",Iode I,-69,< 20
légumes,"Aubergine, pulpe et peau, rôtie/cuite au four",Iode I,-69,< 20
légumes,"Bette ou blette, côte et feuille, bouillie/cuite à l'eau",Iode I,-69,< 20
légumes,"Brocoli, bouilli/cuit à l'eau, croquant",Iode I,-69,< 20
légumes,"Brocoli, bouilli/cuit à l'eau, fondant",Iode I,-69,< 20
légumes,"Brocoli, cuit à la vapeur",Iode I,-69,< 20
légumes,"Carotte, bouillie/cuite à l'eau, croquante",Iode I,-69,< 20
légumes,"Carotte, bouillie/cuite à l'eau, fondante",Iode I,-69,< 20
légumes,"Carotte, cuite à la vapeur",Iode I,-69,< 20
légumes,"Chou blanc, bouilli/cuit à l'eau",Iode I,-69,< 20
légumes,"Chou de Bruxelles, bouilli/cuit à l'eau",Iode I,-69,< 20
légumes,"Chou rouge, cuit à l'étouffée",Iode I,-69,< 20
légumes,"Chou vert, bouilli/cuit à l'eau",Iode I,-69,< 20
légumes,"Chou-fleur, cuit à la vapeur",Iode I,-69,< 20
légumes,"Courgette, pulpe et peau, rôtie/cuite au four",Iode I,-69,< 20
légumes,"Céleri branche, cuit à l'étouffée",Iode I,-69,< 20
légumes,"Céleri rave, bouilli/cuit à l'eau",Iode I,-69,< 20
légumes,"Endive, rôtie/cuite au four",Iode I,-69,< 20
légumes,"Fenouil, cuit à l'étouffée",Iode I,-69,< 20
légumes,"Haricot beurre, bouilli/cuit à l'eau",Iode I,-69,< 20
légumes,"Haricot vert, bouilli/cuit à l'eau",Iode I,-69,< 20
légumes,"Navet, bouilli/cuit à l'eau",Iode I,-69,< 20
légumes,"Oignon blanc ou jaune, sauté/poêlé sans matière grasse",Iode I,-69,< 20
légumes,"Oignon nouveau ou oignon frais ou cébette, sauté/poêlé sans matière grasse",Iode I,-69,< 20
légumes,"Oignon rouge, sauté/poêlé sans matière grasse",Iode I,-69,< 20
légumes,"Panais, cuit à l'étouffée",Iode I,-69,< 20
légumes,"Petits pois, bouillis/cuits à l'eau",Iode I,-69,< 20
légumes,"Poireau, bouilli/cuit à l'eau",Iode I,-69,< 20
légumes,"Poivron jaune, sauté/poêlé sans matière grasse",Iode I,-69,< 20
légumes,"Poivron rouge, sauté/poêlé sans matière grasse",Iode I,-69,< 20
légumes,"Poivron vert, sauté/poêlé sans matière grasse",Iode I,-69,< 20
légumes,"Potimarron, pulpe, bouilli/cuit à l'eau",Iode I,-69,< 20
légumes,"Potiron, rôti/cuit au four",Iode I,-69,< 20
légumes,"Salsifis, bouilli/cuit à l'eau",Iode I,-69,< 20
légumes,"Tomate, rôtie/cuite au four",Iode I,-69,< 20
légumes,"Échalote, sautée/poêlée sans matière grasse",Iode I,-69,< 20
légumes,"Épinard, bouilli/cuit à l'eau",Iode I,-69,< 20
légumes,"Légumes pour couscous, cuits",Iode I,-69,"1,2"
légumes,Légume cuit (aliment moyen),Iode I,-69,"5,51"
légumes,"Crosne, cuit",Iode I,-69,< 20
légumes,"Gombo, fruit, cuit",Iode I,-69,-
légumes,"Carotte, déshydratée",Iode I,-69,-
légumes,"Oignon, séché",Iode I,-69,-
légumes,"Tomate, séchée",Iode I,-69,-
légumes,"Champignon noir, séché",Iode I,-69,-
légumes,"Champignon, lentin comestible ou shiitaké, séché",Iode I,-69,-
légumes,"Tomate, séchée, à l'huile",Iode I,-69,-
légumes,"Banane jaune, pulpe, cuite à la vapeur, prélevée à la Martinique",Iode I,-69,-
légumes,"Chips de giraumon (variété locale), pulpe, prélevé à la Martinique",Iode I,-69,-
légumes,"Chips de giraumon (variété phoenix), pulpe, prélevé à la Martinique",Iode I,-69,-
légumes,"Chou dur ou chou caraïbe, pulpe, cuit à la vapeur, prélevé à la Martinique",Iode I,-69,-
légumes,"Christophine à peau blanche, pulpe, cuite à la vapeur, prélevée à la Martinique",Iode I,-69,-
légumes,"Christophine à peau verte, pulpe, cuite à la vapeur, prélevée à la Martinique",Iode I,-69,-
légumes,"Christophine blanche, pulpe, appertisée, non égouttée, prélevée à la Martinique",Iode I,-69,-
légumes,"Christophine, pulpe, cuite à la vapeur, surgelée, prélevée à la Martinique",Iode I,-69,-
légumes,"Concombre, pulpe avec graines, cru, prélevé à la Martinique",Iode I,-69,-
légumes,"Concombre, pulpe, cru, prélevé à la Martinique",Iode I,-69,-
légumes,"Cresson, feuille, cru, prélevé à la Martinique",Iode I,-69,-
légumes,"Dachine, pulpe, cuit à la vapeur, prélevé à la Martinique",Iode I,-69,-
légumes,"Farine de pulpe de patate douce, prélevée à la Martinique",Iode I,-69,-
légumes,"Fruit à pain, pulpe, cuit à la vapeur, prélevé à la Martinique",Iode I,-69,-
légumes,"Giraumon (variété locale), pulpe, cuit à la vapeur, prélevé à la Martinique",Iode I,-69,-
légumes,"Giraumon (variété locale), pulpe, cuit à la vapeur, surgelé, prélevé à la Martinique",Iode I,-69,-
légumes,"Giraumon (variété locale), pulpe, râpé, cru, prélevé à la Martinique",Iode I,-69,-
légumes,"Giraumon (variété phoenix), pulpe, cuit à la vapeur, prélevé à la Martinique",Iode I,-69,-
légumes,"Giraumon (variété phoenix), pulpe, râpé, cru, prélevé à la Martinique",Iode I,-69,-
légumes,"Giraumon (variété phoenix), pulpe, surgelé, cuit à la vapeur, prélevé à la Martinique",Iode I,-69,-
légumes,"Gombo, entier, appertisé, non égoutté, prélevé à la Martinique",Iode I,-69,-
légumes,"Gombo, entier, cuit à la vapeur, prélevé à la Martinique",Iode I,-69,-
légumes,"Gombo, pulpe, blanchi, surgelé, prélevé à la Martinique",Iode I,-69,-
légumes,"Igname cousse-couche, pulpe, cuit à la vapeur, prélevé à la Martinique",Iode I,-69,-
légumes,"Igname jaune, pulpe, cuit à la vapeur, prélevé à la Martinique",Iode I,-69,-
légumes,"Igname saint martin, pulpe, cuit à la vapeur, prélevé à la Martinique",Iode I,-69,-
légumes,"Topinambour, pulpe, cuit à la vapeur, prélevé à la Martinique",Iode I,-69,-
légumes,"Kamanioc, pulpe, cuit à la vapeur, prélevé à la Martinique",Iode I,-69,-
légumes,"Massissi, pulpe, cru, prélevé à la Martinique",Iode I,-69,-
légumes,"Papaye, pulpe, crue, prélevée à la Martinique",Iode I,-69,-
légumes,"Papaye, pulpe, cuite à la vapeur, prélevée à la Martinique",Iode I,-69,-
légumes,"Patate douce, pulpe, blanchie, surgelée, prélevée à la Martinique",Iode I,-69,-
légumes,"Patate douce, pulpe, cuite à la vapeur, prélevée à la Martinique",Iode I,-69,-
légumes,"Pois d'angole, entier, cuit à la vapeur, prélevé à la Martinique",Iode I,-69,-
légumes,"Ti nain, pulpe, cuit à la vapeur, prélevé à la Martinique",Iode I,-69,-
légumes,"Tomate, entière, crue, prélevée à la Martinique",Iode I,-69,-
légumes,"Brèdes chou de Chine ou bok choy ou pak choï, tiges et feuilles, cuites à la vapeur, prélevées à La Réunion (Brassica rapa subsp. Chinensis)",Iode I,-69,< 20
légumes,"Chayote ou christophine ou chouchou, pulpe avec pépins, cuite à la vapeur, prélevée à La Réunion (Sechium edule)",Iode I,-69,< 20
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,"2,7"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,3
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,< 5
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,< 20
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,"2,25"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,"1,2"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,-
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,3
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,-
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,< 20
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,39
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,-
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,5
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,"5,15"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,-
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,< 20
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,"0,5"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,"0,9"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,< 20
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,-
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,< 20
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,< 20
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,-
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Iode I,-69,< 20
